,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,inrichting,aantal_zitplaatsen,eerste_kleur,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,jaar_laatste_registratie_tellerstand,maximum_massa_samenstelling,tellerstandoordeel,aantal_rolstoelplaatsen,code_toelichting_tellerstandoordeel,api_gekentekende_voertuigen_assen,tenaamstellen_mogelijk,vervaldatum_apk_dt,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,datum_tenaamstelling_dt,datum_eerste_toelating_dt,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,datum_eerste_tenaamstelling_in_nederland_dt
789,2SVN71,Personenauto,RENAULT,ZOE,2022-12-21,2013-12-21,hatchback,5,WIT,1403,1943,1503,20131221,20131221,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-21,2013-12-21,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-21
790,2SVN72,Personenauto,RENAULT,ZOE,2022-12-23,2016-10-22,hatchback,5,ZWART,1403,1943,1503,20131223,20131223,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-23,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2016-10-22,2013-12-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-23
791,2SVN73,Personenauto,RENAULT,ZOE,2023-10-09,2022-07-06,hatchback,5,ZWART,1403,1943,1503,20131213,20131213,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-10-09,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-07-06,2013-12-13,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-13
792,2SVN74,Personenauto,RENAULT,ZOE,2023-01-07,2013-12-18,hatchback,5,GRIJS,1403,1943,1503,20131218,20131218,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA0,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-18,2013-12-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-18
793,2SVN75,Personenauto,RENAULT,ZOE,2023-02-11,2021-04-02,hatchback,5,ZWART,1403,1943,1503,20131214,20131214,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-11,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-04-02,2013-12-14,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-14
794,2SVN76,Personenauto,RENAULT,ZOE,2022-12-22,2022-08-31,hatchback,5,ZWART,1403,1943,1503,20131220,20131220,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-22,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-08-31,2013-12-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-20
795,2SVN77,Personenauto,RENAULT,ZOE,2022-12-18,2021-08-25,hatchback,5,WIT,1403,1943,1503,20131218,20131218,Geen verstrekking in Open Data,Ja,4,4,0,0,409,0,M1,r. kofferruimte,1943,e2*2007/46*0251*00,AGV,AGVYA1,0,0.03,259,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-08-25,2013-12-18,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-18
796,2SVS69,Personenauto,BMW I,I3,2022-12-17,2020-11-19,sedan,4,GRIJS,1170,1620,1270,20131217,20131217,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-17,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-11-19,2013-12-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-17
797,2SVS72,Personenauto,BMW I,I3,2022-12-24,2013-12-24,sedan,4,ORANJE,1170,1620,1270,20131224,20131224,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-24,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-24,2013-12-24,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-24
798,2SZG70,Personenauto,TESLA MOTORS,MODEL S,2022-12-28,2022-05-13,hatchback,5,GRIJS,2075,2590,2175,20131228,20131228,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21P,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-28,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-05-13,2013-12-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-28
799,2SZJ60,Personenauto,SMART,ELECTRIC DRIVE,2022-12-30,2013-12-30,cabriolet,2,WIT,895,1150,995,20131230,20131230,Geen verstrekking in Open Data,Ja,2,4,0,0,0,0,M1,r. bodemplaat,1150,e1*2007/46*0540*04,44E3Y0,ZYAAA200,0,0.04,187,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-30,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
800,2SZK03,Personenauto,BMW I,I3,2022-12-30,2019-01-08,sedan,4,GRIJS,1170,1620,1270,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-01-08,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
801,2SZK13,Personenauto,BMW I,I3,2023-02-03,2020-02-17,sedan,4,GRIJS,1170,1620,1270,20131227,20131227,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-03,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-02-17,2013-12-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-27
802,2SZK14,Personenauto,BMW I,I3,2022-12-30,2018-10-26,sedan,4,GRIJS,1170,1620,1270,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-10-26,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
803,2TBK88,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,GRIJS,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
804,2TBK89,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,GRIJS,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
805,2TBK91,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,GRIJS,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
806,2TBK92,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,GRIJS,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
807,2TBK93,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,GRIJS,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
808,2TBK96,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,ZWART,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
809,2TBK97,Personenauto,CITROEN,C-ZERO,2017-12-30,2013-12-31,MPV,4,ZWART,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Nee,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,,0,Niet geregistreerd,0,NG,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2017-12-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2013-12-31,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
810,2TBK98,Personenauto,CITROEN,C-ZERO,2023-04-15,2022-08-27,MPV,4,ZWART,1040,1450,1140,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,348,0,M1,r. kofferruimte,1450,e2*2007/46*0068*02,NZKY,Z,0,0.03,255,Nee,Ja,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-08-27,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
811,2TBP00,Personenauto,BMW I,I3,2023-01-24,2022-03-17,sedan,4,GRIJS,1170,1620,1270,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-24,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-03-17,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
812,2TDD10,Personenauto,BMW I,I3,2023-08-26,2019-08-29,sedan,4,WIT,1170,1620,1270,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-08-26,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-08-29,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
813,2TDD11,Personenauto,BMW I,I3,2023-07-19,2022-07-21,sedan,4,WIT,1170,1620,1270,20131230,20131230,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Onlogisch,0,04,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-07-19,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-07-21,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
814,2TDN49,Personenauto,TESLA MOTORS,MODEL S,2023-03-12,2022-01-23,hatchback,5,GRIJS,2075,2590,2175,20131230,20131230,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2022-01-23,2013-12-30,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-30
815,2TFF37,Personenauto,FORD-CNG-TECHNIK,FOCUS ELECTRIC,2023-01-02,2021-07-19,hatchback,5,BLAUW,1600,2085,1700,20131231,20131231,Geen verstrekking in Open Data,Ja,4,4,0,0,439,0,M1,r. frame by voorzitting,2085,e13*2007/46*1390*01,KDDA1K,5XYEQE,0,0.03,265,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-02,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-07-19,2013-12-31,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2013-12-31
816,2TFK51,Personenauto,VOLKSWAGEN,UP,2023-04-21,2020-12-07,hatchback,4,ZWART,1114,1500,1214,20140123,20140123,Geen verstrekking in Open Data,Ja,5,4,0,0,0,0,M1,r. motorruimte,1500,e13*2007/46*1167*10,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-04-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-12-07,2014-01-23,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-01-23
817,2TFZ24,Personenauto,TESLA MOTORS,MODEL S,2023-01-15,2014-01-15,hatchback,5,BLAUW,2075,2590,2175,20140115,20140115,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21P,0,0.03,296,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-01-15,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-01-15,2014-01-15,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-01-15
818,2TGN27,Personenauto,NISSAN,NISSAN LEAF,2023-02-01,2014-02-01,MPV,5,WIT,1405,1945,1505,20140201,20140201,Geen verstrekking in Open Data,Ja,4,4,0,0,445,0,M1,r. schutbord,1945,e11*2007/46*0230*05,A,A02,0,0.05,270,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-01,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-02-01,2014-02-01,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-01
819,2TGZ64,Personenauto,VOLKSWAGEN,UP,2023-02-07,2018-11-19,hatchback,4,GRIJS,1114,1500,1214,20140207,20140207,Geen verstrekking in Open Data,Ja,5,4,0,0,0,0,M1,r. motorruimte,1500,e13*2007/46*1167*10,ABEABA,FA1FA1CZ0020GAVR0N1EVW,0,0.05,242,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-11-19,2014-02-07,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-07
820,2THP32,Personenauto,FORD-CNG-TECHNIK,FOCUS ELECTRIC,2020-02-26,2019-11-14,hatchback,5,BLAUW,1600,2085,1700,20140217,20140217,Geen verstrekking in Open Data,Nee,4,4,0,0,439,0,M1,r. frame by voorzitting,2085,e13*2007/46*1390*01,KDDA1K,5XYEQE,0,0.03,265,Nee,Nee,Nee,2019,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2020-02-26,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2019-11-14,2014-02-17,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-17
821,2THS52,Personenauto,BMW I,I3,2023-05-07,2021-05-17,sedan,4,GRIJS,1170,1620,1270,20140328,20140328,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-07,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2021-05-17,2014-03-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-28
822,2TJD23,Personenauto,TESLA MOTORS,MODEL S,2023-02-21,2014-02-20,hatchback,5,GRIJS,2075,2590,2175,20140220,20140220,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-21,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-02-20,2014-02-20,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-20
823,2TJD24,Personenauto,TESLA MOTORS,MODEL S,2023-05-30,2014-02-24,hatchback,5,WIT,2075,2590,2175,20140224,20140224,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-05-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2014-02-24,2014-02-24,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-24
824,2TJD26,Personenauto,TESLA MOTORS,MODEL S,2023-03-12,2018-06-22,hatchback,5,BLAUW,2075,2590,2175,20140227,20140227,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,P21,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-12,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2018-06-22,2014-02-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-27
825,2TJD27,Personenauto,TESLA MOTORS,MODEL S,2023-03-18,2020-03-16,hatchback,5,BLAUW,2075,2590,2175,20140228,20140228,Geen verstrekking in Open Data,Ja,5,4,0,0,497,0,M1,r. motorruimte,2590,e4*2007/46*0667*00,85,B19,0,0.03,296,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-03-18,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-03-16,2014-02-28,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-28
826,2TJF09,Personenauto,FORD-CNG-TECHNIK,FOCUS ELECTRIC,2023-02-27,2020-01-15,hatchback,5,WIT,1600,2085,1700,20140227,20140227,Geen verstrekking in Open Data,Ja,4,4,0,0,439,0,M1,r. frame by voorzitting,2085,e13*2007/46*1390*01,KDDA1K,5XYEQE,0,0.03,265,Nee,Nee,Nee,2022,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2023-02-27,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-01-15,2014-02-27,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-02-27
827,2TJT46,Personenauto,BMW I,I3,2022-11-30,2020-12-01,sedan,4,WIT,1170,1620,1270,20140304,20140304,Geen verstrekking in Open Data,Ja,4,4,0,0,400,0,M1,r. voorzitting,1620,e1*2007/46*1213*02,1Z21,0A040000,0,0.06,257,Nee,Nee,Nee,2021,0,Logisch,0,00,https://opendata.rdw.nl/resource/3huj-srit.json,Ja,2022-11-30,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,2020-12-01,2014-03-04,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,2014-03-04
